gene_id	go_id	GO_LEVEL	METAGO_L2	METAGO_L3	METAGO_L4	METAGO_L5
Pa_0_855	GO:0055114	3	GO:0008152	GO:0055114	GO:0055114	GO:0055114
Pa_0_860	GO:0004386	9	GO:0003824	GO:0016787	GO:0016817	GO:0016818
Pa_0_860	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_0_870	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_0_870	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_0_870	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_0_880	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_0_880	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_0_890	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_0_90	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_0_900	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_0_910	GO:0005576	3	GO:0110165	GO:0005576	GO:0005576	GO:0005576
Pa_0_910	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_0_910	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_0_910	GO:0019748	3	GO:0008152	GO:0019748	GO:0019748	GO:0019748
Pa_0_920	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_0_930	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_0_930	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_0_930	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_0_930	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_0_930	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_0_940	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_0_940	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_0_940	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_0_940	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_0_950	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_0_960	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_0_960	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_0_960	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_0_960	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_0_960	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_0_960	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_0_960	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_0_980	GO:0016301	5	GO:0003824	GO:0016740	GO:0016772	GO:0016301
Pa_0_980	GO:0016310	6	GO:0008152|GO:0009987	GO:0044237	GO:0006793	GO:0006796
Pa_0_990	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_0_990	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_10	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_100	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_1000	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10000	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_10010	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_10020	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10040	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10050	GO:0004386	9	GO:0003824	GO:0016787	GO:0016817	GO:0016818
Pa_1_10070	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_10070	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10070	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_10070	GO:0045182	2	GO:0045182	GO:0045182	GO:0045182	GO:0045182
Pa_1_10090	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10090	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_1_10090	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_1010	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_1010	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10100	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_10100	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10100	GO:0007165	5	GO:0009987|GO:0065007	GO:0050789	GO:0050794	GO:0007165
Pa_1_10110	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_10120	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10130	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10140	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_10140	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10140	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_10160	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10160	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_10180	GO:0005773	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10180	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_10180	GO:0012505	3	GO:0110165	GO:0012505	GO:0012505	GO:0012505
Pa_1_10180	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10180	GO:0031410	7	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0031982
Pa_1_10190	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_1_10190	GO:0016192	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0016192
Pa_1_10200	GO:0005783	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10200	GO:0006457	3	GO:0009987	GO:0006457	GO:0006457	GO:0006457
Pa_1_10200	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_10200	GO:0016853	3	GO:0003824	GO:0016853	GO:0016853	GO:0016853
Pa_1_10200	GO:0019725	5	GO:0009987|GO:0065007	GO:0065008	GO:0042592	GO:0019725
Pa_1_10200	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_10210	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10220	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_10220	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_10220	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10225	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10230	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10240	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_10240	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10240	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_10240	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_10240	GO:0016779	5	GO:0003824	GO:0016740	GO:0016772	GO:0016779
Pa_1_10250	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10260	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_10270	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_10270	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10290	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10300	GO:0005575	1	GO:0005575	GO:0005575	GO:0005575	GO:0005575
Pa_1_10310	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10310	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10310	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_10310	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_10320	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_10320	GO:0005198	2	GO:0005198	GO:0005198	GO:0005198	GO:0005198
Pa_1_10320	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_1_10320	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_10320	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_10320	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_10320	GO:0042254	6	GO:0009987	GO:0071840	GO:0044085	GO:0022613
Pa_1_10330	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_10330	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_10330	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_10350	GO:0005773	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10350	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_10350	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10350	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10360	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10360	GO:0006457	3	GO:0009987	GO:0006457	GO:0006457	GO:0006457
Pa_1_10360	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_10370	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_10370	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10380	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10390	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_1040	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_10410	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10420	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_10420	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10420	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_10420	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10430	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10440	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_10440	GO:0004386	9	GO:0003824	GO:0016787	GO:0016817	GO:0016818
Pa_1_10440	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_10440	GO:0045182	2	GO:0045182	GO:0045182	GO:0045182	GO:0045182
Pa_1_10450	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_10460	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_10475	GO:0000166	5	GO:0005488	GO:0036094|GO:1901363|GO:0097159	GO:1901265	GO:0000166
Pa_1_10475	GO:0002161	6	GO:0003824	GO:0140098|GO:0016787	GO:0140101|GO:0016788	GO:0052689
Pa_1_10475	GO:0004812	5	GO:0003824	GO:0140098|GO:0016874	GO:0016875|GO:0140101	GO:0004812
Pa_1_10475	GO:0004832	6	GO:0003824	GO:0140098|GO:0016874	GO:0016875|GO:0140101	GO:0004812
Pa_1_10475	GO:0005524	9	GO:0005488	GO:0008144|GO:0097367|GO:0036094|GO:0043167|GO:1901363|GO:0097159	GO:1901265|GO:0043168	GO:0035639|GO:0000166
Pa_1_10475	GO:0005737	3	GO:0110165	GO:0005737	GO:0005737	GO:0005737
Pa_1_10475	GO:0006412	8	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0034641|GO:0043170|GO:1901564	GO:0043603|GO:0009059|GO:1901566|GO:0044271|GO:0019538|GO:0044260
Pa_1_10475	GO:0006418	11	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360|GO:1901564	GO:0043436|GO:0006139
Pa_1_10475	GO:0006438	12	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360|GO:1901564	GO:0043436|GO:0006139
Pa_1_10475	GO:0016874	3	GO:0003824	GO:0016874	GO:0016874	GO:0016874
Pa_1_10475	GO:0106074	10	GO:0008152|GO:0009987|GO:0065007	GO:0065008|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006450|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_10480	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_1050	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_1050	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10510	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_10510	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10510	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10510	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_10510	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_10510	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10510	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_1_10520	GO:0004672	6	GO:0003824	GO:0140096|GO:0016740	GO:0016772	GO:0016773|GO:0016301
Pa_1_10520	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_10520	GO:0007049	3	GO:0009987	GO:0007049	GO:0007049	GO:0007049
Pa_1_10520	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_10540	GO:0005829	3	GO:0110165	GO:0005829	GO:0005829	GO:0005829
Pa_1_10540	GO:0005975	4	GO:0008152	GO:0044238|GO:0071704	GO:0005975	GO:0005975
Pa_1_10540	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_1_10550	GO:0005773	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10550	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_10550	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_10550	GO:0012505	3	GO:0110165	GO:0012505	GO:0012505	GO:0012505
Pa_1_10550	GO:0031410	7	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0031982
Pa_1_10580	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10580	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_10580	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_10580	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_10590	GO:0005739	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10590	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_10590	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_1060	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10600	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_10600	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_10600	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10620	GO:0005840	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_10620	GO:0006950	3	GO:0050896	GO:0006950	GO:0006950	GO:0006950
Pa_1_10620	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_10620	GO:0042221	3	GO:0050896	GO:0042221	GO:0042221	GO:0042221
Pa_1_10625	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10630	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_10630	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_10630	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10640	GO:0003674	1	GO:0003674	GO:0003674	GO:0003674	GO:0003674
Pa_1_10660	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_10660	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10660	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_10670	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10680	GO:0005783	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10680	GO:0006464	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0043170|GO:1901564	GO:0043412|GO:0019538|GO:0044260
Pa_1_10680	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10680	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_10690	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10700	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_10700	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_10710	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10710	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_10710	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10720	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10750	GO:0004386	9	GO:0003824	GO:0016787	GO:0016817	GO:0016818
Pa_1_10750	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
Pa_1_10760	GO:0003700	3	GO:0140110	GO:0003700	GO:0003700	GO:0003700
Pa_1_10760	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10760	GO:0006351	10	GO:0008152|GO:0009987	GO:0009058|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0044249|GO:1901576|GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0009059|GO:0019438|GO:0018130|GO:0044271|GO:1901362|GO:0006139|GO:0044260
Pa_1_10770	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_10770	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_10770	GO:0016070	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139
Pa_1_10770	GO:0042254	6	GO:0009987	GO:0071840	GO:0044085	GO:0022613
Pa_1_10775	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_10775	GO:0055114	3	GO:0008152	GO:0055114	GO:0055114	GO:0055114
Pa_1_10780	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_10780	GO:0005886	4	GO:0110165	GO:0016020	GO:0005886	GO:0005886
Pa_1_10780	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_10790	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_1080	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10800	GO:0006520	7	GO:0008152|GO:0009987	GO:0044281|GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0006082|GO:1901564	GO:0043436
Pa_1_10800	GO:0009404	4	GO:0008152|GO:0009987	GO:0019748|GO:0044237	GO:0009404	GO:0009404
Pa_1_10800	GO:0016829	3	GO:0003824	GO:0016829	GO:0016829	GO:0016829
Pa_1_10800	GO:0050789	3	GO:0065007	GO:0050789	GO:0050789	GO:0050789
Pa_1_10820	GO:0016491	3	GO:0003824	GO:0016491	GO:0016491	GO:0016491
Pa_1_10830	GO:0005215	2	GO:0005215	GO:0005215	GO:0005215	GO:0005215
Pa_1_10830	GO:0006810	4	GO:0051179	GO:0051234	GO:0006810	GO:0006810
Pa_1_10830	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_10850	GO:0008233	4	GO:0003824	GO:0140096|GO:0016787	GO:0008233	GO:0008233
Pa_1_10850	GO:0030163	6	GO:0008152	GO:0009056|GO:0006807|GO:0044238|GO:0071704	GO:1901575|GO:0043170|GO:1901564	GO:0009057|GO:1901565|GO:0019538
Pa_1_10880	GO:0003723	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003723
Pa_1_10890	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10890	GO:0006996	5	GO:0009987	GO:0071840	GO:0016043	GO:0006996
Pa_1_10900	GO:0008150	1	GO:0008150	GO:0008150	GO:0008150	GO:0008150
Pa_1_10900	GO:0016787	3	GO:0003824	GO:0016787	GO:0016787	GO:0016787
Pa_1_10920	GO:0006766	4	GO:0008152	GO:0044281	GO:0006766	GO:0006766
Pa_1_10920	GO:0016740	3	GO:0003824	GO:0016740	GO:0016740	GO:0016740
Pa_1_1093	GO:0016020	3	GO:0110165	GO:0016020	GO:0016020	GO:0016020
Pa_1_1093	GO:0016021	4	GO:0110165	GO:0031224	GO:0016021	GO:0016021
Pa_1_1093	GO:0055085	5	GO:0051179|GO:0009987	GO:0051234	GO:0006810	GO:0055085
Pa_1_10930	GO:0003677	5	GO:0005488	GO:1901363|GO:0097159	GO:0003676	GO:0003677
Pa_1_10930	GO:0005515	3	GO:0005488	GO:0005515	GO:0005515	GO:0005515
Pa_1_10930	GO:0005634	6	GO:0110165	GO:0043226	GO:0043227|GO:0043229	GO:0043231
Pa_1_10930	GO:0005694	6	GO:0110165	GO:0043226	GO:0043228|GO:0043229	GO:0043232
Pa_1_10930	GO:0006259	7	GO:0008152|GO:0009987	GO:0006807|GO:0044238|GO:0044237|GO:0071704	GO:0046483|GO:0034641|GO:0006725|GO:0043170|GO:1901360	GO:0006139|GO:0044260
